Model,Readout Train Data,Readout Test Data,Train Accuracy,Test Accuracy,Readout Type,Predicted Prob,Predicted Outcome,Actual Outcome,Stimulus Name,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.16785074 0.83214926],1,0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.32459545 0.67540455],1,0,pilot_it2_rollingSliding_simple_ledge_box_2_dis_2_occ-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.45245789 0.54754211],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.32621701 0.67378299],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.86512218 0.13487782],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.63337563 0.36662437],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.24790334 0.75209666],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.57908399 0.42091601],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.812538 0.187462],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.08267493 0.91732507],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.55709129 0.44290871],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.27438776 0.72561224],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.02482261 0.97517739],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.8241795 0.1758205],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.45917443 0.54082557],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_1_dis_1_occ-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.0262495 0.9737505],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.50502954 0.49497046],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.41046838 0.58953162],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.33634807 0.66365193],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.73784777 0.26215223],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.5110646 0.4889354],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.29175556 0.70824444],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.39812712 0.60187288],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.02934797 0.97065203],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.35133796 0.64866204],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.05303859 0.94696141],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.55299607 0.44700393],0,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.36917533 0.63082467],1,0,pilot_it2_rollingSliding_simple_ledge_tdw_2_dis_2_occ-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.3798656 0.6201344],1,1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.91806105 0.08193895],0,0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.18609036 0.81390964],1,0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.99634291 0.00365709],0,0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.96338935 0.03661065],0,0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.54954316 0.45045684],0,1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.2821885 0.7178115],1,1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.97306419 0.02693581],0,0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.1453903 0.8546097],1,1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.45183513 0.54816487],1,0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.32118909 0.67881091],1,1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.95076812 0.04923188],0,0,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.18923082 0.81076918],1,1,pilot_it2_rollingSliding_simple_ramp_box-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.94789288 0.05210712],0,0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.74659444 0.25340556],0,0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.42494795 0.57505205],1,1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.94713712 0.05286288],0,0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.96448524 0.03551476],0,0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.35183242 0.64816758],1,1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.91917043 0.08082957],0,0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.56853525 0.43146475],0,1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.75790663 0.24209337],0,0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.43691847 0.56308153],1,1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.30138891 0.69861109],1,1,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.96913824 0.03086176],0,0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.99853824 0.00146176],0,0,pilot_it2_rollingSliding_simple_ramp_box_1_dis_1_occ-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.2926397 0.7073603],1,0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.92745291 0.07254709],0,0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.26711587 0.73288413],1,1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.20480093 0.79519907],1,0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.16895423 0.83104577],1,1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.16616074 0.83383926],1,1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.46186792 0.53813208],1,0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.06855441 0.93144559],1,1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.14413667 0.85586333],1,1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.70210304 0.29789696],0,1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.62609438 0.37390562],0,0,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.50271566 0.49728434],0,1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.70008555 0.29991445],0,1,pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.06634782 0.93365218],1,1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.03025857 0.96974143],1,0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.59528868 0.40471132],0,1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.33290328 0.66709672],1,0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.28508712 0.71491288],1,1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.30348264 0.69651736],1,1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.84527076 0.15472924],0,0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.12272953 0.87727047],1,0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.16777751 0.83222249],1,0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.85694214 0.14305786],0,1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.91576791 0.08423209],0,0,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.29690039 0.70309961],1,1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7257257257257257,0.49224806201550386,A,[0.4736534 0.5263466],1,1,pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7107107107107107,0.43023255813953487,B,[0.84279325 0.15720675],0,1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7107107107107107,0.43023255813953487,B,[0.18052509 0.81947491],1,1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7107107107107107,0.43023255813953487,B,[0.80329849 0.19670151],0,0,pilot_it2_rollingSliding_simple_collision_box-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,rollslide,rollslide,0.7107107107107107,0.43023255813953487,B,[0.40045864 0.59954136],1,1,pilot_it2_rollingSliding_simple_collision_box-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
