stim_ID,scenario,stim_url,map_url,hdf5_url,correct,label
test18_0013,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0013_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0013_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0013.hdf5,0.92,False
test18_0015,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0015_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0015_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0015.hdf5,0.5,True
test19_0016,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0016_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0016_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0016.hdf5,0.47,False
test19_0015,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0015_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0015_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0015.hdf5,0.43,False
test19_0013,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0013_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0013_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0013.hdf5,0.86,False
test19_0012,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0012_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0012_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0012.hdf5,0.9,False
test19_0011,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0011_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0011_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0011.hdf5,0.87,False
test19_0010,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0010_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0010_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0010.hdf5,0.59,False
test19_0008,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0008_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0008_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0008.hdf5,0.3,True
test19_0007,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0007_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0007_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0007.hdf5,0.54,True
test19_0006,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0006_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0006_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0006.hdf5,0.99,False
test19_0005,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0005_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0005_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0005.hdf5,0.97,False
test19_0004,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0004_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0004_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0004.hdf5,0.91,False
test19_0003,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0003_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0003_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0003.hdf5,0.63,True
test19_0002,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0002_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0002_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0002.hdf5,0.79,True
test19_0000,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0000_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0000_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test19_0000.hdf5,0.88,False
test18_0016,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0016_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0016_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0016.hdf5,0.4,True
test18_0014,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0014_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0014_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0014.hdf5,0.04,True
test17_0013,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0013_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0013_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0013.hdf5,0.9,True
test18_0012,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0012_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0012_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test18_0012.hdf5,0.89,False
test17_0011,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0011_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0011_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0011.hdf5,0.39,True
test16_0002,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0002_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0002_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0002.hdf5,0.68,True
test16_0000,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0000_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0000_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0000.hdf5,0.19,False
test15_0019,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0019_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0019_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0019.hdf5,0.38,False
test15_0018,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0018_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0018_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0018.hdf5,0.97,False
test15_0017,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0017_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0017_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0017.hdf5,0.04,True
test15_0015,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0015_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0015_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0015.hdf5,0.26,True
test15_0014,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0014_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0014_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0014.hdf5,0.75,False
test15_0012,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0012_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0012_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0012.hdf5,0.98,False
test15_0011,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0011_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0011_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0011.hdf5,0.62,False
test15_0010,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0010_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0010_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0010.hdf5,0.71,True
test15_0009,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0009_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0009_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0009.hdf5,0.4,True
test15_0007,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0007_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0007_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0007.hdf5,0.76,False
test15_0006,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0006_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0006_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0006.hdf5,0.55,False
test15_0005,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0005_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0005_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0005.hdf5,0.51,True
test17_0012,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0012_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0012_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0012.hdf5,0.66,False
test16_0003,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0003_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0003_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0003.hdf5,0.35,False
test16_0004,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0004_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0004_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0004.hdf5,0.31,True
test15_0016,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0016_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0016_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test15_0016.hdf5,0.96,True
test16_0007,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0007_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0007_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0007.hdf5,0.58,False
test16_0006,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0006_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0006_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0006.hdf5,0.79,True
test17_0009,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0009_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0009_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0009.hdf5,0.88,False
test17_0007,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0007_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0007_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0007.hdf5,0.88,False
test17_0006,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0006_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0006_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0006.hdf5,0.9,False
test17_0004,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0004_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0004_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0004.hdf5,0.36,True
test17_0003,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0003_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0003_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0003.hdf5,0.52,True
test17_0001,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0001_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0001_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0001.hdf5,0.37,False
test17_0000,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0000_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0000_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0000.hdf5,0.56,True
test17_0010,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0010_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0010_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test17_0010.hdf5,0.32,False
test16_0015,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0015_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0015_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0015.hdf5,0.52,True
test16_0014,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0014_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0014_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0014.hdf5,0.72,False
test16_0013,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0013_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0013_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0013.hdf5,0.7,False
test16_0010,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0010_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0010_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0010.hdf5,0.48,True
test16_0009,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0009_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0009_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0009.hdf5,0.71,True
test16_0008,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0008_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0008_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0008.hdf5,0.76,True
test16_0019,drape,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0019_img.mp4,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0019_map.png,https://human-physics-benchmarking-clothiness-pilot.s3.amazonaws.com/test16_0019.hdf5,0.98,False
pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0008,collide,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0008_img.mp4,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0008_map.png,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0008.hdf5,0.93,False
pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0007,collide,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0007_img.mp4,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0007_map.png,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0007.hdf5,0.98,True
pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0004,collide,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0004_img.mp4,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0004_map.png,https://human-physics-benchmarking-collision-pilot.s3.amazonaws.com/pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0004.hdf5,0.97,True
